Session ID,OLX User ID,Category 1 Ads,Category 2 Ads
a683ebb241faaf0e,14065,0,4
ed82337a9ce9ae00,20217,4,1
6f667a023334cc4e,9115,0,0
c697e275d161876e,810,0,0
99d428217ce36eec,4610,0,0
c9aa729c95f7eeb9,17138,2,0
d63c544617a1b2bd,18246,1,0
a1acee0000844c3e,13669,0,5
88d82410da1f14f8,11447,0,0
ade7c1400d0b91e7,962,0,0
4ee50def6b75bc1e,6130,0,12
ad91ac3308e9fee7,14691,19,45
43e975ec2d57f12f,5133,0,0
f70d2b6b474f61,20929,0,20
b09ca3dbbce69f90,14951,0,1
724ce0834b37221f,9401,0,0
a9590976e56a79b3,244,0,0
b8cac914d398a89c,15696,0,0
1b05cf270a275599,1046,0,0
54b187f2bae09cd9,6691,2,10
a35351c7f515211,13809,0,54
6879ced89bcb1448,8523,0,0
53bd491e94fc397b,6608,0,0
c9b31bd3c42ab690,13284,5,39
709e0ec4683a072b,9255,0,0
62bc246d7886cf91,7953,0,0
1e227db9cefd6eb0,1408,13,0
a1693799bc94456a,13655,0,0
9177442c7cea1543,12259,0,0
bdcba1913ecff8c9,16147,0,0
65679d5a1f56cf96,8211,0,0
91c5c7a5fe129954,12279,0,0
51551768c11cfbab,6378,0,0
7f244a9e37db5fda,10412,3,0
ea2827c387b64e94,19902,0,0
bd643c84be632e75,5488,2,8
8a5d5d0c1b631012,11616,0,0
b213d522d448d3b2,15077,0,0
b4866d1304b951ed,15347,0,0
3690fd6facc7c645,3843,1,0
66528862ae2db2cc,8305,0,0
3849917039a30840,4025,0,1
843779e05da1b061,11065,0,0
2a67e7f8e3a85bf3,2629,0,9
9a875be09f0a22fd,12939,0,0
235bec21caefa2b0,1934,1,0
aa2000737745d383,14421,0,0
2613ffcc63f2f652,2235,0,6
27d1301cf3b84c0d,2386,0,1
cb94be7b68446286,17311,1,2
8e1c402b93fc5c14,2306,0,0
bcbb84de68d919b,16033,0,0
3658f1d6a8a7a5bc,3832,0,0
dc6f5b7cfce9ed46,18719,0,3
bd33123e868756f6,16091,0,0
be7553d06cc3a18e,16226,0,0
b0f323e2e0e4f3d5,14996,0,7
cf8c9e23d96efd31,2946,1,0
b0acf8e2a70e4518,14968,0,0
45512a990b6b101f,5244,0,0
3396a5cbd01fbe65,3549,0,7
dbda2b8daa294bcd,18681,0,8
6e57f9771d9835c1,9024,0,0
f5944486a1d308d4,20806,5,1
799ebe5ea13ba05c,9969,0,0
18bb8ca6a217fe3c,821,0,0
81beb365a8d9b929,10675,0,0
c4c8d9311c1e082,16709,0,0
e152cecb1d300609,9176,0,6
b2329380af421e73,15088,0,0
6dbb362f2180f1d1,8951,0,0
2547a69c45271225,2147,0,0
341a111b083384a7,3584,0,22
ed7871a35ece155c,20211,0,10
f873fc9bf4c706b8,21027,0,0
e7c2dad386360586,19669,0,0
d6ea3105ffccc85a,18301,0,0
1ac9969fd62ff45c,1035,0,9
855c00edc91db423,11162,0,10
5171c2f4b82273fb,6380,0,73
55a7d08499c49e89,6784,685,0
6de88f7f975cc6f0,8978,2,43
46543f21e621d393,5345,0,10
6476029d81a6f410,8124,4,183
daf3d0da5bb09465,18631,0,0
5d9096f45c654b42,7485,0,0
ae43ad8090b3e373,12366,0,0
81559cfac1f26a2,10621,0,0
2e8d72248b4c6cda,3056,0,0
6fb101ebd98ac8a8,9154,3,2
16f042a3f123de9b,649,0,0
dac9d618acd92faf,18615,0,0
b6279784faa0c92,15492,3877,16
b4e092f6ff70cc56,15398,0,2
f6962c376cb565ef,9437,0,88
f8f7cf42665c5635,21065,1,0
8351b7b49c91bbbd,2546,9,14
b77b2b2b5d32aa95,15600,0,0
a0fe0d2ca4e896fe,13601,0,2
63aebb820dccac02,8036,0,4
61a3d6ba69d5d59,7857,5,0
319f9f55a0274df3,3339,0,4
1cb5c951dd3fa731,1257,1,0
4289c5f1af56b9e3,5004,0,4
ee3d67ad6c85b124,20256,0,21
f7387d65307588cc,20938,0,0
e66637f77a862401,19510,0,0
e8f83be71751aaca,19773,7,0
8ef93c8af529aff1,12055,0,0
2f45e5919da6563,3128,0,0
50ca46ccb9fbf6ed,6321,0,1
9ae16b94e08b2977,12959,1,0
53fc98fba8d7c4ac,6633,1,27
10f6ab596d6f4e30,109,0,0
6a57398a3bd17803,8681,0,0
60a8ab3a04667318,7750,0,1
171ddad9e3756c37,693,261,0
e2fbd661316bd9e,19272,0,1
106585ebd26feda0,31,0,4
588dfcdcead396c8,7050,9,0
7750955ad74df6ea,9798,4,20
4d4a14986a840189,5986,0,0
d0755aceec8bfd62,17722,0,0
b0d797916b248d44,14988,0,29
3b1f9cd0f445e38e,4292,0,6
31d33757db06c079,3359,6,19
b6409c8421f79069,15496,0,0
51025ea96baa07af,6340,0,0
91fedc6339445264,12295,0,0
53f3ce86b3cae69a,6625,0,0
8a9a737fe298a35d,11637,3,0
32aa70dc14257f84,3424,3,0
59875d8ef9ad49cf,7156,0,0
2f56d1c9838feb27,3134,0,0
c467734d076b3367,16689,0,4
71e6612a1ec02a8a,9364,0,0
579ea00fa8c4365c,6975,0,0
ec24a25d546ba56d,8643,8,10
f9a8586ca37e04e7,17388,0,0
63b6e0b6f43ad560,8037,0,0
a634b46079ff3b12,14035,0,0
73d91c304521c8ac,9546,0,1
36c54a340d89ecd6,3874,0,0
f10374e97c44817d,20434,0,0
a848743fa2556707,14285,0,168
4dce1c2a1b4de2d7,6036,0,11
3d841a49c1fb30d0,4460,0,1
641a4957a5c1a24f,8092,0,30
1e5bf9ff348b6dd,1445,0,0
a6e463447e5959a5,14103,0,0
3cae8833b7117eb4,3887,13,0
89426285ea22dee4,11483,0,0
4f21b147289cd6c4,6162,0,0
3bbb1bbd31f079e7,4349,0,0
49da9a3790e95e15,5663,0,0
65ad67c954501088,8231,0,0
3953cb55c4f4b1fa,4143,25,0
108dd48e5f1ab62b,41,0,0
9bddac333822ccdf,13032,0,0
1e75c5eaafaa6243,1456,0,2
8a8cbee3ea4f90dc,11630,0,3
f9a38d6f829f9a4d,21123,0,0
d673bceab612cf6b,18261,0,0
2f7c222f77a368d6,3148,1,1
fe29de040f6ce64e,21457,0,0
a80a6436910c48cb,14253,0,12
5c34f8d1a15f1426,7355,4,0
e5853586d542b909,14018,0,81
ae96564a06c0f10d,14773,0,0
ba3c73deb9f12eb2,15842,0,2
7e5fe31100640f90,10282,0,0
b1fc27a403fa2b05,15070,0,1
504fed23aa6afa8b,6279,0,10
df7c92fc43585f26,18966,3,0
e12587675fd011c9,19097,0,0
6eced89f7fee8987,9061,0,0
6834b1db1a776af6,8492,0,7
a6faf9b8c76e8e0d,14109,4,1
b3c9a3c0cc37186f,10785,0,0
d3a1480a8a8f1c7,17978,0,10
f1282a918be1c244,20448,0,6
443fb128e58a3b9,5158,0,0
cc059089b71e7f18,17337,0,0
952090a7ba04747c,12513,1,3
4cf58e2f8cca44f1,5955,0,0
f64a13ffafdb2532,20860,0,0
e6bd4100547493ad,1093,0,0
98848849bf8f8f69,12785,0,0
1b752932d076a0f2,100,0,0
78e61466b5d0f916,9923,0,0
15e37af5aecdfbfd,551,0,1
ae39f82d4c67f91c,632,2,0
bcae819e27741b25,16023,0,0
676ac8748ed607b2,8422,0,0
17f0b44c35cf9f68,775,0,0
6da14e2302da1b10,8944,0,3
a0888140170ade2e,13543,0,1
261956398ebe0f19,2239,0,0
3adf29b88a0cee5,4273,0,3
f3ca4545a944fb26,1806,0,0
c917356e495414cf,17084,0,0
f321838e458e2cb3,20606,1,0
172e0965be64c87a,694,13,69
8b8a305fcb282887,11728,0,0
b09ca3dbbce69f90,14948,0,1
eb2c9993b92583d1,9822,0,0
a997be2c8721df7e,14383,0,5
73b435f6ed2979c8,9527,0,4
860f84bdf48ca557,11224,0,0
4f1845a023658fdb,6158,0,0
14e09c9da9cf872b,455,79,0
773bb4524ada2292,9791,0,4
fe76f595a204d840,21490,0,0
d3dfcf13245bda17,4144,77,0
8ad828ec7cf83903,11660,0,0
dd68c110b96adc65,18816,0,1
c47e0730e1eb76e6,9336,0,0
b3c9a3c0cc37186f,10941,0,0
7a8364dd030bafac,10014,0,58
902045c653bfb40e,12122,0,0
4c8d721c98cc695f,5927,0,0
5eb7639d95101134,7592,18,0
ce02999292c50bf3,17538,0,0
c6470b2f9da1cf66,14311,0,2
99ba9482d1c1ff05,2261,0,0
e51dcd0b6d7f2601,19404,0,0
947547352403dff,12434,3,208
3dca34a7c2295692,4501,0,0
36e54d5f1de330c6,3892,0,11
dbf1db10a1a21d2e,18688,1,0
4f96b398ba2109e6,6219,0,2
b3c9a3c0cc37186f,10876,0,0
6307efef2ea4239f,7981,2,4
ae07ecea319d29e2,14727,0,0
e24ee1bbceb5b2bf,19202,0,1
64a4b17ac5bf19e1,8142,0,1
85fd04d8c75d07d0,11213,0,19
7892615c631210b,9897,6,0
46f746ce341c08a6,5404,0,170
688d1848323b3930,8533,0,0
9614db996b12ba43,12594,0,9
10f6ab596d6f4e30,108,0,0
dc6f5b7cfce9ed46,18715,0,1
3aa5d468b74ce3c1,4238,0,0
6ecd71738e18939a,6704,0,0
b4866d1304b951ed,15353,0,0
812c1723246cafaa,10598,0,0
8def4a0ae0cc5c7b,11961,0,0
150977d49bd39a4f,475,0,0
bc28b7d40ca70e1,422,0,0
57196a8efc7d6189,6930,13,0
b011002ef2c0a4ea,1442,1,0
S610,13487,0,10
d86324fd5a8be275,18388,0,0
7e671427f006be5,10287,0,0
a753d167d74baf0c,14148,0,93
83354b8720a1ae8f,10965,0,20
6690064187b88f86,8317,0,0
9e4c86f99a2c52ce,13300,0,3
33a4f16280ae415c,3558,0,5
9f43323f0260c6cf,13396,0,5
2a3fb18e919f433c,2595,68,0
36ddc3e1acc7cbdd,3884,18,0
f873fc9bf4c706b8,21028,0,1
aa12e420d010ed0d,14420,0,13
eb5fae7d8c7f5be3,20008,0,0
ec0e3c3bd62334a1,20105,0,0
f205d6d7153b89ce,20518,0,0
e92552e10c20d162,19785,0,0
8323d46093ffcbc4,10927,0,0
4c6aa54bc3250c0e,5920,0,0
6c3ace822b62b19c,8825,0,18
7086f788e7e3016e,9248,0,0
c39a3758e95c8721,8407,0,1
e75e2e55804ffee1,19580,0,0
2c019182e741fb3b,2786,0,0
6cec91256c7d6531,8879,0,12
518b7bce66d0fec3,6398,0,0
87512b3fe2b396fa,11320,0,0
a51287b4f74393b2,13959,0,0
be826a5e20f3cba8,16239,4,0
d91b1af016795159,18457,0,0
346c010acbfde04e,3617,1,0
7d06f2502e223623,10213,0,0
44f7151d03c3dc3f,5220,1,0
126b9f90a559cc7a,236,0,0
95071c417fe42be9,12501,4,16
a357c58ba27914a0,13811,0,0
fd5e34c090714004,21387,2,0
1bb099a0c0fb1cef,1125,0,0
6243713c1412f2d5,6367,0,0
2bb4e42e156a8371,2765,0,0
f60811b3a7a53e48,20847,4,0
835ac07b8dcaaf5d,10984,0,0
3aaeb4ad7bd47d8c,4245,0,0
9e5affae2357d905,13314,0,1
eb8359b8c3c4eb83,20022,2,0
43373141e320b9ab,5081,0,0
7f244a9e37db5fda,10413,8,0
eed0661ea2585ff,20286,0,1
2ac4939d70f62967,2669,0,102
2067df1cf40b7cdf,1658,1,0
c1406f778525b585,16472,0,1
678777f46d164b76,8439,0,0
bcc8320c992f5f15,16038,0,5
d297d7b2c6ccd839,17891,0,0
4af9afbf0d2da7df,5803,0,11
e625051c245f9d41,19495,0,0
631e3bbb65262ea0,7989,292,0
814542cbb79b16be,10612,0,0
4af9afbf0d2da7df,5805,0,3
d4d8892b5dbe373c,18107,5,1
ffa3e559556280c5,21573,0,0
caeba63ccc478a80,7889,0,0
b3c9a3c0cc37186f,15276,0,0
883779f9d5f331d9,11394,0,0
b2e4056702186daf,15127,0,1
db3b14cfa0c6adbe,18644,72,0
bcb4af3ef44d50e7,16031,0,0
1ee397a920f30333,1530,1,0
49f9168e2e61c313,5676,0,0
bf00819ada3635f2,16277,2,1
c0418ce53b78813b,16385,0,63
8985977384514df,11511,0,0
9c356c40454a6730,13058,0,209
8f6279d41659530,12087,0,0
375dde0438d58ce2,3931,0,25
5a3c1b108c0d1d69,3121,0,78
b473d6cd80e6cba5,15339,0,1
90e2d066bc12ef9a,11009,0,0
1252082134d3943b,219,0,0
ea368de6b751744a,19908,0,0
cb6333b45d98b99a,17279,2,0
cc27d96d1e0aecd6,17348,0,0
a3ba3eb9985fa4fd,13852,0,2
7ec0227917268342,6650,0,0
2cc68a8330089334,2347,0,0
351bd6f6d31d8cfb,3715,0,17
3dc9682c7380c9c6,4494,2,0
191bf9bd4a8e9850,855,25,0
507469a13d3b2b49,6293,0,24
6b4c0fa0e58866b5,8742,0,45
caa6df749a27360c,17226,0,14
313cb91d678f782b,3308,2,6
a634cc19faa9714b,14037,0,3
b909a052211870ea,15726,0,0
535a160fad4613de,6556,0,0
1ec2f02cc5a9a5f,1505,0,0
94dbf560d457fcc7,12477,0,0
ee3741c3e33c5aa8,2414,0,0
8dcd7f94f4a90c38,11956,0,1
6fecf920588520a6,9190,0,5
837cd76e284ccfcc,10996,0,0
b0e6fd1ccc05d7d,14992,0,5
84fbcaf7e33d4a1f,11132,0,0
1c558f5a2b1f862c,1220,0,1
fa488b88b3c4a531,21177,0,0
cc97cf6d2fb7f62f,17406,0,4
813913b3d9dd0896,10604,13,45
9a632c6ce0b52f9f,12921,0,18
9ad09f4f1a1fcfc4,12954,0,3
467a1669e075a83d,5364,0,0
34adf9b1fd4ecedf,3637,0,14
828c890692103396,10752,0,0
e562c2b7174cdeed,19417,3,0
39bd5de36e404525,4169,0,11
7d8210f34f23f79b,10248,0,0
991eb4f9b1acae1d,121,0,8
19a27f8abe3e7b44,881,7,29
706121d3f188cb8a,9229,0,0
f690c3e52188d2d7,12297,2,4
b9c909f49843f4ce,565,0,0
2554372c9fcc930a,2157,0,4
49dddfc810bcfcf3,5665,7,0
e400fcadb246331f,19355,0,0
eccf3442c167d3,20159,0,0
3d419d6be2b671f7,4443,0,1
29b1f5e84520a8b1,2557,0,0
8cc9ebc471ba49e1,1428,0,2
3e557a17943208fe,4560,0,0
16429a13fefbc5ac,589,0,0
28317272dedd3e4d,2421,0,1
263f1e11f32256fd,2265,0,1
ab74278ee0ebab00,14527,0,0
180b004d71063ca3,786,0,2
a4283a9cb5e31892,13894,0,28
53fc98fba8d7c4ac,3400,1,35
5948a8f2bfde449a,7132,0,0
85f0460392b83508,7680,0,38
cadd64df875d0c3d,17243,0,23
ccae16c129c60786,17416,0,23
46ccaacfda93dcf6,5389,0,0
9a632c6ce0b52f9f,12920,0,30
908600b33fda2f8d,12175,41,0
15742e48457c04d4,511,0,0
e7c160bc317f75f8,19666,0,105
3517be1ae1d5bedf,3713,0,0
17ea1918bf4c839b,771,1,0
77ebc415a6adb3db,9844,0,6
d410c0326d4137b3,18013,0,0
67631ecc03f9e3b2,8419,0,0
8bd7badcbe1f8d14,11769,0,18
5d2ed6a1c2989206,7448,0,0
3ad500f1efa64536,4264,5,0
6f1ba71b893505d3,9092,0,0
1a7a90be3c4c1dc4,1005,0,0
407544efe504aa26,4795,0,0
808683c591d8da90,10550,0,1
8296bd2b7783ce90,10757,0,0
556da4d00fed943a,6752,0,0
f98cdec11716c24a,21111,0,0
7746c6288f01ddc0,9796,9,0
1eafb01d37d29e84,1501,0,2
b3c9a3c0cc37186f,10931,0,0
813913b3d9dd0896,10605,0,14
fb2b317d041664a7,21238,0,0
1e9c1ccf0d65d6dd,1477,0,60
aee673279edc4561,14799,0,0
45daa0e10abaff46,5293,0,0
56e30bfbb852558d,3358,0,9
19f33010547b4694,930,0,27
9a79f44c064c5fd1,12929,0,0
19a86a26c451a7bc,884,0,0
63bf0acbc9c08fb0,1576,0,5
4f49af191368f746,6169,0,0
52fb0e8e2c883b88,6533,0,0
da76cca2bce0dc4,18584,0,9
cf8c9e23d96efd31,5123,0,0
65595c729edc9d0a,8205,1,0
a1e03467c32e05a8,13704,3,0
6476029d81a6f410,8127,1,34
4e32ca22aa402606,6061,0,3
cd1576331957c7e1,17446,0,2
7d0f0de88fd8ad92,10222,0,0
6a57398a3bd17803,8682,0,0
4b619ecba76e55f6,5831,0,0
724ce0834b37221f,9397,0,5
1d81964d2bc9ba4b,1332,0,0
fbffffe18dc57c5d,2149,0,0
f8e623250a99fafd,21052,0,0
b71eff0b782a691c,15576,0,6
702d48f442585c74,9213,0,0
ac87a8f20d4e6394,14606,0,0
280aac865cc99d28,2401,0,0
7bc84444aa6321dc,10099,0,0
8323d46093ffcbc4,10901,0,0
1dfbdfc70e7942d2,1386,0,0
ebfc8893af700d68,20099,0,0
9cf00c6295733270,13129,1,0
55f7773d28717e9,6836,76,0
50cff0808452175e,6330,0,0
453c01aa741ec79a,5241,23,0
345b41e7cff84ff,3608,0,0
87f339d1868dbf3d,11372,0,30
42c9b0bc80567c01,5048,0,154
48b1723dbaad9be4,5576,1,0
40f22d73c1d04577,4837,0,0
f45ac4f32b074ff3,20680,0,1
eb61e832401cd35c,14575,0,4
1177c8d782531148,158,12,0
7c6327f5a8dfa99,10160,0,3
1a67801d67f5d706,993,14,0
bfb18f0bfd2dfa9,16342,17,0
fb4c64d412d989f1,21257,22,0
76be8a613172491b,9738,0,6
308336718762f6ed,3238,0,3
d8f65f852fa5be9b,18435,2,0
e78ffe4c50967b89,19615,0,0
d1aa240fe6dcfc12,17811,0,0
3131a1c7739cef5,3304,1,0
cd0c46f70811e000,17436,0,0
731cb3f8c131854a,9481,0,0
4d962fb60f488d95,6019,0,1
bea577ab6f8f7625,16252,0,0
b3bbf4e8c58cf351,15238,2,0
947547352403dff,12435,0,19
4d39a3afd1b392c,5980,0,0
80042685715aaabd,10496,0,550
860e5bfec992afd9,11221,81,13
42d89db1728d7bc9,5054,0,0
a3f5dc904967e06f,13877,0,89
fb441987d6f3c324,21252,0,47
2b6b6373cc46e674,2750,0,268
f23ad985764e7745,20532,14,46
7fbf89fad82f92f5,10474,1,4
573b793b441d1c5d,6938,0,7
9db815e67565ea2a,13235,1,0
c20b31e32b6a5737,16516,0,0
c5b3f4cde7e31f8d,16785,0,0
976ab05fd5364b9f,12681,0,1
bdb4c86e0aa13350,16140,0,0
e2b633d851ba5e8c,19229,0,0
72dac2d798c48541,9461,2,0
3edc38765bd2572a,4617,0,19
e45cb4d54896077f,19371,0,75
f5a58da0f54c6f76,20815,0,1
3def1bb4f0182c5e,4515,3,0
ec9928fba2fb1e43,20144,0,2
502fe5bec2045560,6272,0,0
c330b1b0f63c1bfe,16598,0,0
9e07c35a9b28a257,13268,1,12
5867028fb765cf87,7036,0,16
2bad798dcca2820b,2763,0,0
e5b41356604cfa77,19445,2,0
128fd2ccb6d69cc2,248,0,15
157aa422d261243a,514,0,0
1504e07132bd0012,469,0,1
b0e6fd1ccc05d7d,14990,1,58
145d5892e3089177,418,0,0
6d2c72583e11c21f,8895,0,0
fb817fc8f005e277,21274,0,0
d903d36051ac57f1,18439,1,0
7ee69b96b6feb77,10365,0,0
54f0a44b5b366a6d,6712,4,3
bd648e03a7cda9dd,16104,0,0
8c163ccb6f536f47,11795,0,67
7559c99439556085,9644,0,0
31edf7914c3c253a,3368,0,0
b36a84b3f3ac0555,5872,0,9
b0ba19642932162d,14976,0,0
eb71fb0aa21659be,20016,0,4
c6a1ad72ae6efd5e,16886,0,0
b66a10cdf6ca7581,15509,0,0
375303a835f715be,3925,0,0
d225da20c24bf9a2,17864,0,0
f6a87540c3bf896a,20897,42,1
c4ce578b1a17739f,16713,2,2
cae5b0d117066e13,17244,0,0
4e815897bc255483,6099,0,74
b49a328523d5d148,15361,0,0
35ac51bc4d4f4b0c,3759,0,0
c10ec6c292ec76cd,16442,0,0
558e8efa9d975184,6771,0,0
f24387f28b22797e,20539,0,0
d2e3b122477aca37,17936,0,0
df268c7e1ee1dc41,1856,0,0
369d6cf2ec45b7d7,3858,1,0
b63f07ca4d8d6e0c,14893,0,136
b8eccb968738219d,15011,0,13
8100e42f9eb57899,10583,0,0
93b1f8cc61ecbfba,12406,0,2
62d79e2870ea0755,7961,0,0
b490020e8d17e4db,15357,0,0
558f82bd9029e71c,6775,0,0
4a507d91f9038a7e,5710,0,0
9e1b2f1e893d0be9,13282,0,13
1db3464dafba6058,1342,6,0
fe2fa1657b586d0b,21465,0,3
344a4393cd834438,3599,0,0
d62383e0e2c1a8ac,18226,2,0
e5d6bf19e74c88cc,19469,1,1
1e6ceb5000661f37,1450,0,0
87abdcadbae53237,11351,0,0
1a9c79bc1e203099,1015,0,0
8aff4c1bebd8a36f,11682,0,54
b3d63d98b80b7b11,15299,23,0
3c5237d17544f908,4377,9,254
9cf00c6295733270,13125,2,0
474ab7a4744058a1,5449,2,0
9cb882245ab2d787,13106,0,0
afa1e101e344b978,14867,0,66
2a8e135078f07322,2642,0,0
326f6c62f8e57947,3410,0,19
ed884912351c4cbe,18034,0,5
200e43c9d90060ae,1642,0,2
e0a368779b6cf2b6,19062,2,6
4cda00bad8d18d41,5944,0,4
b4866d1304b951ed,15346,1,1
bcd742f8881b4b57,16045,0,56
94ef13f3d1153334,12494,0,1
a6e463447e5959a5,14104,0,0
a667e1af33a536eb,14057,0,3
930533f2007a8145,12351,1,59
651f9807a612e583,5040,0,0
985e39f85bc7d3e9,6633,1,27
700d178adfbd2197,9204,0,2
34b4e2d9384709b6,3645,0,0
391f29d244c1b991,1488,0,0
e2ba3d3568a2312c,19233,0,0
1bab8b393eb80e34,1121,5,0
4e4510bd7fcdd4da,6064,0,0
35a5a0f0b89a5d2a,3758,0,136
ada443c709aa5af4,14699,0,0
d09e320fe7962aca,17739,38,0
162e85a8b6e6436a,9,0,0
49a170daca52b9bf,5642,0,6
6f0cdf18d3a24bd5,9080,0,0
980ad7ed041e7a0e,12741,0,0
6dd0222fc8c2fc20,8966,0,0
af0ba237dae7aaed,14814,0,0
f99b24b5f9e7e7e4,21118,0,1
7aa05f366980f39a,10028,0,0
1ed08eb2ee7e7b0b,1513,0,5
bdeb37aee6466c31,16161,0,0
e4664cc1023c82c0,19375,0,0
a34d89ce51edcf61,422,0,0
f2e0b3f2c95841d7,20584,0,0
bd11673988c4e66f,16070,0,210
736060f9066aca49,9496,0,0
ac7566189c3c0a1b,14603,8,1
e01c57b9081c27a0,19028,0,0
9fa52df0e54bafe6,13456,0,0
85082ec4acc0ada6,11137,0,0
fc5e114ce4c1de3a,21340,0,0
6cf090f774feaa0f,8881,0,9
4aecf9439acd7b48,1093,0,0
5693f80992147f17,6898,0,6
8323d46093ffcbc4,10814,0,0
a1d2328df905e6c0,13700,0,0
9411eb68ab494635,12415,0,1
5a959e392f775428,7240,0,0
200727f1b743bbb5,1638,0,2
2364b150e4c50ef7,1944,0,0
e8008c16a1d3ab3a,19686,0,0
c3847b5a69efe476,16637,0,0
89710c33d18b7fa3,11500,81,0
be0b5508c39f77d9,16170,0,0
cd5ceedee5f5b2d4,17475,0,3
ae1a6be484bcf755,14733,0,0
bc3ba0fad6ce153,15977,0,10
99421b1da1435f0e,12844,1,0
9291d33f95f33966,12325,0,3
7bc8621e92a3d945,10103,2,5
b3c9a3c0cc37186f,10885,0,0
eb8f3826fd36e057,20029,0,8
c45a261ab14ea219,9208,0,0
c8a5028a4f8cc3a4,566,0,0
cc8ee7888a09bac3,8414,0,0
24f3a1bad6789cd3,2114,0,0
2169cf3d2fe7e39,1754,0,0
aa114c9cbe9d23aa,14415,0,0
73b0f0b66ec2c05a,9525,0,0
6f97a8d6b96a85b1,409,0,75
8a15fc1658b591df,11558,1,6
6bbe1c606d078b57,8786,5,4
7f928a47bec81f31,10458,0,0
c0fa3d95264cbc65,16434,0,0
472633324fdafdb1,5434,0,1
815511261cd920ad,10619,1,0
68f1bb6022f51cc8,8558,0,0
75408df49bc71caa,9638,0,0
d8a47c3f6cb0744c,18404,0,3
59aec1bb363aa20d,7166,0,0
17f0b44c35cf9f68,774,0,1
889dbece5120579,422,0,0
729071c758f52ee1,9434,0,68
f88c91479a141cee,6865,6,0
cdb8e751d51e6c87,17514,0,2
d267e26343908a6d,950,0,0
54f526f2d0200e2,6714,0,2
22a85255174371c8,198,50,0
512dc3a30afa8432,6363,1,0
7e7a5428fd30702a,10300,55,0
d34e5b632dce35a4,17956,0,0
8975f7b4f8727335,11505,0,2
8323d46093ffcbc4,10951,0,0
d8b28a383f8cefec,18405,152,0
6476029d81a6f410,8122,0,86
c20d45b950f69c1c,16518,0,4
ca5f204ecc98dd97,17190,0,0
d6899b4cfb4ee789,18264,0,1
a80a6436910c48cb,14229,0,40
d9213a7031b49bc5,10660,0,0
98848849bf8f8f69,12786,0,0
7a35ba154a14f664,9995,0,0
bd980fb5bf687b1a,16126,0,0
d9213a7031b49bc5,18468,0,0
b151cf56cae84a9f,15025,0,0
b4cd1745f04a706,15377,0,0
50cff0808452175e,6329,0,0
f9cb32a1f39de0ff,21140,0,0
d1f001086bf21f3f,8543,0,12
d4cd1e04e65d6ff,18103,0,0
24e5bdd008f4686d,2095,0,0
9e2ef60ebae37a32,3652,0,0
d110a18218808cbe,17768,0,0
74659c37f871f1bd,9581,0,0
12e9e8b0405c4578,286,0,0
c66437e33a63511c,16872,19,0
fb250060d6ef2b77,21236,0,2
ce02999292c50bf3,17539,0,0
2c831d2d467f2491,2840,0,0
10ce60415fb251c9,90,0,0
e78ffe4c50967b89,19614,0,0
3c570237c19d0479,4381,2,2
99421b1da1435f0e,12847,1,0
2113e52403dbce2d,1728,13,0
e1f891bb18451833,19158,9,0
33a4f7ec3aec2e6b,3563,5,1
e1f891bb18451833,19160,22,0
4abfb28d6282a25,5768,15,0
97414f6e9426d25,12663,0,2
a3782953f03c8b2f,13822,0,0
a027986bf26c1ecd,13508,0,75
980194ed35d6c0e0,12737,0,1
a80a6436910c48cb,14226,0,36
a25b76ea0677e0d3,4944,0,0
25205069741fb13d,2124,0,1
5c591d36d891233,7369,0,3
f53b4812bfc54ccf,20772,0,0
8323d46093ffcbc4,10819,0,0
63a504661515ae45,8029,0,1
c7a1e777c1d68801,16959,40,4
850352370896f228,9999,0,0
b3e2ad798bd9c0d1,15306,0,0
da18f4fe64d7d40e,18545,0,0
dc0dcc2e816cf7e0,1417,0,3
accfc0101516acf9,14633,21,0
21e9d2cc5dd5131c,1811,0,0
24e89d41180e0925,2100,3,0
ca5f204ecc98dd97,17202,0,0
2cf8bf22accbc6,2880,0,2
42475d9343c13722,4978,12,0
8a9a737fe298a35d,11645,7,0
a80a6436910c48cb,14234,0,15
d8cb9c75c5eaf77,18425,0,0
1943600f5d453e46,865,1,134
da6c2626b5e306ac,11237,0,0
a5b651b9adf4f833,14002,0,0
36d8793bb1cde05b,3882,0,1
1b43ed7270d8ba13,901,0,7
61a09ba44cfc426e,7847,0,0
55b956131b95c3b4,6804,0,0
6178a2f4f7ce316b,7825,0,1
4371d6ff321669b4,2446,0,0
d95bd140ff0d7218,18480,7,0
b057d8b42739572d,14926,0,0
b5a9811cccc82c57,15449,0,0
bb66009538745a8,15913,0,0
417178c450261d0a,4886,0,0
8e2025b82db3490a,11991,0,1
d0250f30c5248246,17688,0,0
29884e370038deec,2550,0,0
24e89d41180e0925,2106,16,0
eec43f5be7d59ca8,20284,0,0
88cfc67c4414c316,11439,0,0
22c67c2e29bcc003,1881,10,0
706fb7d2d0aeb430,4300,3,0
a78440b4fed9bb67,14165,4,5
eaeff84dc14e6db9,19971,0,0
104cd020cec826a7,23,0,0
422695d245228dd,4953,0,0
cda5947e5a020400,17510,0,2
eb8f3826fd36e057,20028,0,94
d0c44184bb60e613,17753,0,0
2feebee59ac86655,3196,0,0
ade73f3ec6d1dad8,6794,120,0
884743f90c50e0e7,11400,0,143
ff395313091da331,5375,0,193
816f1c3bca42fce,10637,1,0
674b38e7eed4386e,3957,0,0
